"document","comment_id","type","start","end"
"NDY-252","472","positive feedback","0","17"
"NDY-252","473","positive feedback","0","34"
"NDY-252","474","positive feedback","0","11"
"NDY-252","474","positive feedback","12","33"
"NDY-252","474","compliment","34","78"
"NDY-252","474","encouragement","79","88"
"NDY-252","475","positive feedback","0","52"
"NDY-252","476","positive feedback","0","13"
"NDY-252","476","positive feedback","14","110"
"NDY-252","477","positive feedback","0","30"
"NDY-252","478","positive feedback","0","78"
"NDY-252","478","gratitude","85","130"
"NDY-252","478","gratitude","160","216"
"NDY-252","479","affection declaration","0","36"
"NDY-252","480","positive feedback","0","66"
"NDY-252","481","compliment","0","36"
"NDY-252","482","positive feedback","0","42"
"NDY-252","482","positive feedback","47","82"
"NDY-252","483","positive feedback","0","11"
"NDY-252","483","compliment","16","47"
"NDY-252","484","positive feedback","0","19"
"NDY-252","484","positive feedback","24","41"
"NDY-252","485","compliment","0","134"
"NDY-252","487","positive feedback","0","75"
"NDY-252","487","positive feedback","76","106"
"NDY-252","487","positive feedback","153","158"
"NDY-252","488","positive feedback","5","42"
"NDY-252","488","positive feedback","74","116"
"NDY-252","489","positive feedback","0","60"
"NDY-252","490","positive feedback","0","51"
"NDY-252","490","positive feedback","54","106"
"NDY-252","492","positive feedback","0","18"
"NDY-252","492","positive feedback","23","46"
"NDY-252","493","positive feedback","0","46"
"NDY-252","493","positive feedback","435","475"
"NDY-252","494","positive feedback","0","33"
"NDY-252","494","positive feedback","36","78"
"NDY-252","494","positive feedback","81","157"
"NDY-252","494","affection declaration","255","319"
"NDY-252","494","affection declaration","322","372"
"NDY-252","494","compliment","380","435"
"NDY-252","494","affection declaration","438","489"
"NDY-252","494","positive feedback","500","502"
"NDY-252","495","positive feedback","2","34"
"NDY-252","496","positive feedback","0","23"
"NDY-252","497","positive feedback","0","32"
"NDY-252","497","positive feedback","273","274"
"NDY-252","498","positive feedback","0","28"
"NDY-252","499","positive feedback","0","14"
"NDY-252","499","implicit","15","67"
"NDY-252","499","positive feedback","68","99"
"NDY-252","500","compliment","0","20"
"NDY-252","501","positive feedback","0","27"
"NDY-252","501","gratitude","28","43"
"NDY-252","502","positive feedback","0","40"
"NDY-252","502","encouragement","131","142"
"NDY-252","503","positive feedback","0","13"
"NDY-252","503","positive feedback","18","61"
"NDY-252","504","positive feedback","0","18"
"NDY-252","504","positive feedback","21","63"
"NDY-252","505","positive feedback","0","26"
"NDY-252","505","positive feedback","27","169"
"NDY-252","506","positive feedback","0","20"
"NDY-252","507","positive feedback","0","20"
"NDY-252","507","positive feedback","21","72"
"NDY-252","507","compliment","77","110"
"NDY-252","508","compliment","0","59"
"NDY-252","508","positive feedback","104","171"
"NDY-252","509","positive feedback","0","12"
"NDY-252","510","positive feedback","0","43"
"NDY-252","511","positive feedback","0","45"
"NDY-252","511","positive feedback","46","111"
"NDY-252","511","positive feedback","112","123"
"NDY-252","512","positive feedback","0","13"
"NDY-252","513","compliment","0","47"
"NDY-252","514","compliment","45","183"
"NDY-252","515","positive feedback","0","14"
"NDY-252","515","positive feedback","15","75"
"NDY-252","515","positive feedback","76","122"
"NDY-252","516","positive feedback","33","46"
"NDY-252","517","positive feedback","9","39"
"NDY-252","518","compliment","0","31"
"NDY-252","518","positive feedback","32","65"
"NDY-252","519","compliment","0","26"
"NDY-252","521","positive feedback","16","115"
"NDY-252","521","encouragement","118","132"
"NDY-252","522","encouragement","0","16"
"NDY-252","522","positive feedback","19","54"
"NDY-252","522","compliment","59","94"
"NDY-252","523","compliment","128","156"
"NDY-252","524","compliment","60","91"
"NDY-252","525","compliment","0","30"
"NDY-252","526","gratitude","0","22"
"NDY-252","527","compliment","0","21"
"NDY-252","528","positive feedback","0","65"
"NDY-252","530","positive feedback","0","54"
"NDY-252","530","positive feedback","55","136"
"NDY-252","530","positive feedback","141","193"
"NDY-252","530","positive feedback","194","210"
"NDY-252","531","positive feedback","0","38"
"NDY-252","531","gratitude","41","58"
"NDY-252","531","compliment","59","106"
"NDY-252","532","positive feedback","0","56"
"NDY-252","533","positive feedback","0","40"
"NDY-252","533","positive feedback","45","80"
"NDY-252","534","compliment","0","70"
"NDY-252","534","positive feedback","71","111"
"NDY-252","535","positive feedback","0","59"
"NDY-252","535","positive feedback","60","107"
"NDY-252","535","compliment","114","147"
"NDY-252","536","compliment","0","49"
"NDY-252","537","compliment","0","40"
"NDY-252","538","positive feedback","0","25"
"NDY-252","539","positive feedback","0","12"
"NDY-252","539","positive feedback","15","65"
"NDY-252","540","positive feedback","0","34"
"NDY-252","540","positive feedback","70","124"
"NDY-252","541","positive feedback","0","22"
"NDY-252","541","encouragement","23","96"
"NDY-252","541","compliment","97","170"
"NDY-252","542","compliment","0","28"
"NDY-252","543","compliment","0","17"
"NDY-252","544","positive feedback","0","22"
"NDY-252","544","positive feedback","23","67"
"NDY-252","544","positive feedback","72","126"
"NDY-252","544","gratitude","127","160"
"NDY-252","545","positive feedback","0","10"
"NDY-252","545","positive feedback","11","23"
"NDY-252","546","positive feedback","0","78"
"NDY-252","546","positive feedback","81","162"
"NDY-252","547","positive feedback","146","204"
"NDY-252","547","positive feedback","205","278"
"NDY-252","547","positive feedback","279","315"
"NDY-252","548","positive feedback","0","17"
"NDY-252","550","compliment","0","37"
"NDY-252","551","positive feedback","0","25"
"NDY-252","552","positive feedback","0","22"
"NDY-252","552","encouragement","23","71"
"NDY-252","553","positive feedback","0","41"
"NDY-252","554","positive feedback","0","17"
"NDY-252","554","positive feedback","20","47"
"NDY-252","554","positive feedback","48","96"
"NDY-252","554","compliment","101","146"
"NDY-252","556","positive feedback","0","16"
"NDY-252","557","positive feedback","0","15"
"NDY-252","557","positive feedback","16","75"
"NDY-252","558","positive feedback","0","12"
"NDY-252","558","positive feedback","17","29"
"NDY-252","558","positive feedback","30","80"
"NDY-252","559","positive feedback","0","20"
"NDY-252","559","positive feedback","21","59"
"NDY-252","559","compliment","96","166"
"NDY-252","560","positive feedback","0","22"
"NDY-252","562","positive feedback","0","32"
"NDY-252","563","positive feedback","0","58"
"NDY-252","563","compliment","70","117"
"NDY-252","563","positive feedback","161","164"
"NDY-252","564","positive feedback","0","76"
"NDY-252","564","implicit","79","181"
"NDY-252","564","compliment","184","256"
"NDY-252","565","positive feedback","154","187"
"NDY-252","565","affection declaration","188","223"
"NDY-252","565","positive feedback","224","237"
"NDY-252","566","positive feedback","0","15"
"NDY-252","566","positive feedback","16","53"
"NDY-252","567","positive feedback","71","116"
"NDY-252","568","positive feedback","0","23"
"NDY-252","569","positive feedback","0","2"
"NDY-252","570","positive feedback","0","39"
"NDY-252","572","positive feedback","0","2"
"NDY-252","572","affection declaration","3","44"
"NDY-252","573","compliment","0","97"
"NDY-252","574","compliment","52","86"
"NDY-252","574","positive feedback","93","149"
"NDY-252","577","positive feedback","0","22"
"NDY-252","578","positive feedback","0","17"
"NDY-252","578","positive feedback","18","49"
"NDY-252","578","compliment","52","93"
"NDY-252","579","encouragement","0","51"
"NDY-252","580","compliment","0","22"
"NDY-252","580","compliment","23","74"
"NDY-252","581","positive feedback","0","22"
"NDY-252","581","affection declaration","23","54"
"NDY-252","581","encouragement","55","74"
"NDY-252","582","gratitude","4","23"
"NDY-252","583","positive feedback","0","36"
"NDY-252","583","positive feedback","43","72"
"NDY-252","583","gratitude","75","99"
"NDY-252","584","positive feedback","0","14"
"NDY-252","584","gratitude","15","34"
"NDY-252","584","positive feedback","37","93"
"NDY-252","585","compliment","8","32"
"NDY-252","586","positive feedback","0","25"
"NDY-252","586","positive feedback","26","90"
"NDY-252","587","positive feedback","0","73"
"NDY-252","587","positive feedback","74","191"
"NDY-252","587","positive feedback","192","247"
"NDY-252","588","positive feedback","0","52"
"NDY-252","590","positive feedback","0","24"
"NDY-252","591","positive feedback","40","43"
"NDY-252","591","positive feedback","44","57"
"NDY-252","592","positive feedback","0","50"
"NDY-252","592","positive feedback","51","109"
"NDY-252","592","positive feedback","170","179"
"NDY-252","592","positive feedback","180","205"
"NDY-252","593","compliment","0","46"
"NDY-252","593","compliment","47","86"
"NDY-252","593","positive feedback","157","199"
"NDY-252","593","encouragement","202","231"
"NDY-252","594","positive feedback","0","99"
"NDY-252","594","compliment","270","307"
"NDY-252","595","positive feedback","0","21"
"NDY-252","595","positive feedback","22","95"
"NDY-252","595","positive feedback","98","133"
"NDY-252","595","encouragement","134","145"
"NDY-252","596","positive feedback","102","124"
"NDY-252","596","compliment","125","168"
"NDY-252","597","positive feedback","0","76"
"NDY-252","597","encouragement","79","118"
"NDY-252","598","affection declaration","0","19"
"NDY-252","599","positive feedback","0","24"
"NDY-252","600","compliment","128","152"
"NDY-252","601","positive feedback","0","71"
"NDY-252","601","compliment","72","84"
"NDY-252","602","positive feedback","0","27"
"NDY-252","602","positive feedback","28","47"
"NDY-252","603","positive feedback","0","57"
"NDY-252","604","positive feedback","0","14"
"NDY-252","605","positive feedback","0","19"
"NDY-252","606","positive feedback","0","17"
"NDY-252","607","positive feedback","0","22"
"NDY-252","607","compliment","86","132"
"NDY-252","608","positive feedback","0","39"
"NDY-252","608","positive feedback","44","70"
"NDY-252","610","compliment","0","39"
"NDY-252","611","gratitude","0","32"
"NDY-252","612","affection declaration","0","25"
"NDY-252","613","positive feedback","0","15"
"NDY-252","613","positive feedback","16","55"
"NDY-252","614","affection declaration","0","30"
"NDY-252","615","positive feedback","0","14"
"NDY-252","616","compliment","23","55"
"NDY-252","616","compliment","56","120"
"NDY-252","616","gratitude","202","243"
"NDY-252","617","positive feedback","0","15"
"NDY-252","617","encouragement","16","39"
"NDY-252","618","positive feedback","0","13"
"NDY-252","618","positive feedback","14","73"
"NDY-252","618","encouragement","74","150"
"NDY-252","619","positive feedback","0","46"
"NDY-252","619","positive feedback","49","119"
"NDY-252","620","positive feedback","0","25"
"NDY-252","620","compliment","65","92"
"NDY-252","621","positive feedback","0","29"
"NDY-252","621","positive feedback","30","129"
"NDY-252","621","compliment","130","145"
"NDY-252","622","positive feedback","0","12"
"NDY-252","622","compliment","17","48"
"NDY-252","623","positive feedback","0","79"
"NDY-252","623","positive feedback","80","115"
"NDY-252","623","positive feedback","121","147"
"NDY-252","624","positive feedback","0","45"
"NDY-252","624","encouragement","105","131"
"NDY-252","625","positive feedback","0","51"
"NDY-252","625","positive feedback","220","377"
"NDY-252","625","affection declaration","378","401"
"NDY-252","626","positive feedback","0","45"
"NDY-252","626","positive feedback","46","57"
"NDY-252","627","positive feedback","0","10"
"NDY-252","628","positive feedback","0","34"
"NDY-252","628","positive feedback","35","45"
"NDY-252","628","encouragement","48","60"
"NDY-252","629","compliment","0","28"
"NDY-252","630","positive feedback","0","62"
"NDY-252","631","positive feedback","0","87"
"NDY-252","631","positive feedback","88","114"
"NDY-252","631","compliment","119","137"
"NDY-252","632","positive feedback","0","80"
"NDY-252","633","compliment","0","58"
"NDY-252","633","encouragement","63","152"
"NDY-252","634","positive feedback","0","35"
"NDY-252","634","encouragement","36","51"
"NDY-252","635","positive feedback","0","147"
"NDY-252","635","encouragement","148","170"
"NDY-252","636","compliment","11","39"
"NDY-252","637","compliment","0","45"
"NDY-252","638","positive feedback","0","147"
"NDY-252","638","positive feedback","148","174"
"NDY-252","638","positive feedback","175","232"
"NDY-252","638","positive feedback","243","244"
"NDY-252","639","positive feedback","0","35"
"NDY-252","639","positive feedback","40","88"
"NDY-252","640","positive feedback","0","11"
"NDY-252","640","positive feedback","14","49"
"NDY-252","642","positive feedback","0","12"
"NDY-252","642","positive feedback","13","30"
"NDY-252","643","positive feedback","0","14"
"NDY-252","643","positive feedback","15","48"
"NDY-252","644","compliment","0","37"
"NDY-252","645","positive feedback","0","12"
"NDY-252","645","compliment","13","48"
"NDY-252","646","positive feedback","0","143"
"NDY-252","647","positive feedback","12","65"
"NDY-252","648","positive feedback","41","102"
"NDY-252","648","encouragement","151","171"
"NDY-252","648","positive feedback","172","219"
"NDY-252","648","positive feedback","224","265"
"NDY-252","648","positive feedback","323","325"
"NDY-252","649","compliment","4","31"
"NDY-252","650","positive feedback","11","66"
"NDY-252","650","positive feedback","73","132"
"NDY-252","650","encouragement","135","151"
"NDY-252","651","gratitude","0","58"
"NDY-252","652","positive feedback","0","14"
"NDY-252","653","positive feedback","0","76"
"NDY-252","655","affection declaration","0","41"
"NDY-252","657","compliment","16","67"
"NDY-252","657","positive feedback","72","134"
"NDY-252","657","affection declaration","135","178"
"NDY-252","658","positive feedback","0","23"
"NDY-252","658","positive feedback","24","82"
"NDY-252","659","compliment","224","241"
"NDY-252","659","positive feedback","244","265"
"NDY-252","659","affection declaration","266","299"
"NDY-252","660","compliment","192","204"
"NDY-252","660","compliment","209","235"
"NDY-252","660","affection declaration","236","249"
"NDY-252","661","positive feedback","0","17"
"NDY-252","661","positive feedback","27","60"
"NDY-252","662","compliment","14","45"
"NDY-252","662","positive feedback","50","81"
"NDY-252","663","positive feedback","0","11"
"NDY-252","663","encouragement","14","36"
"NDY-252","664","positive feedback","0","39"
"NDY-252","665","positive feedback","16","47"
"NDY-252","666","positive feedback","0","11"
"NDY-252","666","gratitude","14","24"
"NDY-252","667","positive feedback","0","36"
"NDY-252","667","compliment","37","75"
"NDY-252","668","gratitude","0","26"
"NDY-252","668","positive feedback","27","43"
"NDY-252","668","positive feedback","44","85"
"NDY-252","669","positive feedback","0","18"
"NDY-252","669","gratitude","21","36"
"NDY-252","670","positive feedback","0","18"
"NDY-252","671","positive feedback","0","62"
"NDY-252","671","positive feedback","63","74"
"NDY-252","672","positive feedback","62","99"
"NDY-252","673","encouragement","0","39"
"NDY-252","673","compliment","161","227"
"NDY-252","673","positive feedback","230","257"
"NDY-252","673","positive feedback","258","313"
"NDY-252","674","positive feedback","0","18"
"NDY-252","675","positive feedback","0","14"
"NDY-252","675","compliment","19","55"
"NDY-252","676","affection declaration","0","37"
"NDY-252","676","compliment","0","37"
"NDY-252","677","positive feedback","0","16"
"NDY-252","679","positive feedback","0","15"
"NDY-252","679","compliment","16","70"
"NDY-252","680","compliment","0","78"
"NDY-252","681","positive feedback","0","2"
"NDY-252","682","compliment","0","36"
"NDY-252","682","positive feedback","63","86"
"NDY-252","682","gratitude","87","94"
"NDY-252","683","positive feedback","0","11"
"NDY-252","683","positive feedback","12","23"
"NDY-252","684","gratitude","0","33"
"NDY-252","684","positive feedback","135","180"
"NDY-252","684","gratitude","212","263"
"NDY-252","685","positive feedback","0","53"
"NDY-252","686","compliment","139","201"
"NDY-252","689","compliment","0","26"
"NDY-252","690","positive feedback","0","12"
"NDY-252","690","positive feedback","17","87"
"NDY-252","691","positive feedback","0","77"
"NDY-252","691","gratitude","78","130"
"NDY-252","693","positive feedback","0","79"
"NDY-252","693","gratitude","82","177"
"NDY-252","694","positive feedback","0","11"
"NDY-252","694","gratitude","14","33"
"NDY-252","695","compliment","0","68"
"NDY-252","695","encouragement","71","171"
"NDY-252","697","positive feedback","0","14"
"NDY-252","697","compliment","19","52"
"NDY-252","698","positive feedback","0","15"
"NDY-252","698","positive feedback","16","44"
"NDY-252","698","compliment","45","126"
"NDY-252","698","positive feedback","158","205"
"NDY-252","698","positive feedback","206","210"
"NDY-252","699","encouragement","0","24"
"NDY-252","700","positive feedback","0","47"
"NDY-252","700","compliment","93","113"
"NDY-252","701","positive feedback","0","14"
"NDY-252","702","positive feedback","0","14"
"NDY-252","703","positive feedback","0","27"
"NDY-252","703","positive feedback","28","77"
"NDY-252","704","compliment","0","48"
"NDY-252","705","positive feedback","39","111"
"NDY-252","705","encouragement","112","123"
"NDY-252","706","positive feedback","16","68"
"NDY-252","706","encouragement","69","83"
"NDY-252","707","positive feedback","0","45"
"NDY-252","708","positive feedback","0","26"
"NDY-252","709","positive feedback","0","39"
"NDY-252","709","positive feedback","44","91"
"NDY-252","709","positive feedback","92","95"
"NDY-252","710","positive feedback","0","13"
"NDY-252","711","positive feedback","238","308"
"NDY-252","712","compliment","0","40"
"NDY-252","712","compliment","41","121"
"NDY-252","712","positive feedback","161","189"
"NDY-252","713","compliment","14","53"
"NDY-252","713","positive feedback","58","96"
"NDY-252","713","positive feedback","156","186"
"NDY-252","716","compliment","10","47"
"NDY-252","716","positive feedback","48","58"
"NDY-252","716","encouragement","61","85"
"NDY-252","717","positive feedback","0","18"
"NDY-252","717","positive feedback","19","67"
"NDY-252","717","positive feedback","72","104"
"NDY-252","718","positive feedback","0","22"
"NDY-252","718","affection declaration","23","51"
"NDY-252","719","positive feedback","75","97"
"NDY-252","720","compliment","0","96"
"NDY-252","720","positive feedback","180","244"
"NDY-252","721","compliment","0","19"
"NDY-252","722","positive feedback","0","22"
"NDY-252","723","positive feedback","0","11"
"NDY-252","724","positive feedback","0","19"
"NDY-252","724","positive feedback","20","120"
"NDY-252","724","compliment","121","213"
"NDY-252","724","affection declaration","214","228"
"NDY-252","725","positive feedback","0","3"
"NDY-252","725","positive feedback","4","31"
"NDY-252","726","positive feedback","0","28"
"NDY-252","726","positive feedback","31","115"
"NDY-252","727","positive feedback","0","33"
"NDY-252","727","positive feedback","89","107"
"NDY-252","727","compliment","108","132"
"NDY-252","728","positive feedback","0","14"
"NDY-252","728","positive feedback","15","29"
"NDY-252","729","positive feedback","0","41"
"NDY-252","730","positive feedback","0","43"
"NDY-252","730","positive feedback","48","105"
"NDY-252","730","encouragement","106","181"
"NDY-252","730","compliment","190","226"
"NDY-252","731","compliment","0","44"
"NDY-252","731","positive feedback","45","181"
"NDY-252","731","compliment","186","222"
"NDY-252","732","positive feedback","0","91"
"NDY-252","732","positive feedback","92","222"
"NDY-252","732","affection declaration","223","288"
"NDY-252","733","positive feedback","0","12"
"NDY-252","733","positive feedback","17","55"
"NDY-252","734","affection declaration","0","31"
"NDY-252","734","positive feedback","0","31"
"NDY-252","734","positive feedback","36","94"
"NDY-252","735","positive feedback","0","14"
"NDY-252","735","positive feedback","15","49"
"NDY-252","735","gratitude","52","85"
"NDY-252","736","positive feedback","0","31"
"NDY-252","737","positive feedback","0","34"
"NDY-252","737","positive feedback","35","57"
"NDY-252","737","positive feedback","184","228"
"NDY-252","738","positive feedback","0","17"
"NDY-252","738","compliment","22","46"
"NDY-252","738","positive feedback","47","75"
"NDY-252","739","affection declaration","0","19"
"NDY-252","740","positive feedback","14","51"
"NDY-252","740","positive feedback","52","108"
"NDY-252","743","affection declaration","0","57"
"NDY-252","743","positive feedback","58","84"
"NDY-252","744","positive feedback","0","10"
"NDY-252","744","positive feedback","11","46"
"NDY-252","745","compliment","59","103"
"NDY-252","746","positive feedback","0","143"
"NDY-252","746","compliment","144","195"
"NDY-252","746","compliment","196","222"
"NDY-252","748","positive feedback","0","32"
"NDY-252","749","positive feedback","122","288"
"NDY-252","749","compliment","291","342"
"NDY-252","750","positive feedback","0","55"
"NDY-252","751","positive feedback","0","39"
"NDY-252","752","compliment","0","18"
"NDY-252","753","compliment","0","37"
"NDY-252","753","compliment","38","67"
"NDY-252","754","positive feedback","0","16"
"NDY-252","755","positive feedback","0","26"
"NDY-252","755","positive feedback","27","54"
"NDY-252","755","gratitude","117","124"
"NDY-252","756","positive feedback","0","12"
"NDY-252","756","positive feedback","15","54"
"NDY-252","757","positive feedback","0","34"
"NDY-252","757","positive feedback","39","87"
"NDY-252","757","positive feedback","88","127"
"NDY-252","757","positive feedback","173","174"
"NDY-252","758","positive feedback","0","23"
"NDY-252","758","positive feedback","26","36"
"NDY-252","758","compliment","72","114"
"NDY-252","759","positive feedback","0","43"
"NDY-252","759","positive feedback","44","129"
"NDY-252","759","compliment","130","176"
"NDY-252","759","positive feedback","264","265"
"NDY-252","760","positive feedback","0","10"
"NDY-252","760","positive feedback","13","28"
"NDY-252","761","positive feedback","0","26"
"NDY-252","761","gratitude","27","32"
"NDY-252","762","encouragement","0","84"
"NDY-252","762","positive feedback","85","107"
"NDY-252","763","positive feedback","0","120"
"NDY-252","763","positive feedback","121","136"
"NDY-252","764","compliment","0","35"
"NDY-252","765","positive feedback","0","27"
"NDY-252","766","positive feedback","0","21"
"NDY-252","767","affection declaration","0","13"
"NDY-252","768","positive feedback","0","8"
"NDY-252","769","positive feedback","0","14"
"NDY-252","769","positive feedback","15","34"
"NDY-252","770","positive feedback","12","81"
"NDY-252","770","positive feedback","173","250"
"NDY-252","770","compliment","253","308"
"NDY-252","771","positive feedback","0","59"
"NDY-252","771","positive feedback","60","93"
"NDY-252","772","gratitude","0","40"
"NDY-252","773","positive feedback","0","39"
"NDY-252","774","positive feedback","0","22"
"NDY-252","775","positive feedback","0","12"
"NDY-252","775","positive feedback","19","57"
"NDY-252","776","positive feedback","0","37"
"NDY-252","776","positive feedback","44","92"
"NDY-252","776","positive feedback","93","158"
"NDY-252","776","gratitude","166","195"
"NDY-252","777","positive feedback","0","43"
"NDY-252","777","positive feedback","44","147"
"NDY-252","777","positive feedback","148","193"
"NDY-252","778","positive feedback","47","72"
"NDY-252","779","positive feedback","0","39"
"NDY-252","780","positive feedback","0","31"
"NDY-252","781","positive feedback","0","17"
"NDY-252","781","positive feedback","20","120"
"NDY-252","782","positive feedback","0","34"
"NDY-252","782","positive feedback","35","104"
"NDY-252","783","positive feedback","0","47"
"NDY-252","783","gratitude","50","97"
"NDY-252","783","positive feedback","100","124"
"NDY-252","784","gratitude","0","19"
"NDY-252","785","positive feedback","16","28"
"NDY-252","785","compliment","33","51"
"NDY-252","785","encouragement","54","63"
"NDY-252","786","compliment","0","72"
"NDY-252","786","positive feedback","73","85"
"NDY-252","789","positive feedback","0","20"
"NDY-252","789","positive feedback","21","50"
"NDY-252","789","positive feedback","51","66"
"NDY-252","790","compliment","0","32"
"NDY-252","790","positive feedback","37","63"
"NDY-252","791","positive feedback","0","66"
"NDY-252","792","compliment","0","50"
"NDY-252","793","positive feedback","0","16"
"NDY-252","795","positive feedback","0","46"
"NDY-252","795","encouragement","179","271"
"NDY-252","796","positive feedback","0","58"
"NDY-252","796","positive feedback","59","113"
"NDY-252","797","positive feedback","0","11"
"NDY-252","797","positive feedback","12","37"
"NDY-252","797","positive feedback","38","47"
"NDY-252","798","positive feedback","0","20"
"NDY-252","799","positive feedback","0","25"
"NDY-252","801","positive feedback","0","18"
"NDY-252","801","positive feedback","19","42"
"NDY-252","801","gratitude","43","65"
"NDY-252","802","positive feedback","0","19"
"NDY-252","802","encouragement","20","37"
"NDY-252","803","positive feedback","0","74"
"NDY-252","803","encouragement","75","93"
"NDY-252","804","positive feedback","0","31"
"NDY-252","805","compliment","0","38"
"NDY-252","805","compliment","47","72"
"NDY-252","806","positive feedback","0","51"
"NDY-252","806","compliment","120","194"
"NDY-252","807","compliment","0","61"
"NDY-252","808","compliment","0","30"
"NDY-252","809","positive feedback","0","25"
"NDY-252","809","positive feedback","26","90"
"NDY-252","809","compliment","93","176"
"NDY-252","810","compliment","4","38"
"NDY-252","810","positive feedback","85","123"
"NDY-252","811","positive feedback","0","30"
"NDY-252","811","positive feedback","31","114"
"NDY-252","811","positive feedback","115","128"
"NDY-252","811","positive feedback","140","142"
"NDY-252","812","positive feedback","0","15"
"NDY-252","812","positive feedback","18","86"
"NDY-252","812","positive feedback","87","119"
"NDY-252","812","encouragement","122","152"
"NDY-252","812","positive feedback","156","159"
"NDY-252","813","positive feedback","0","34"
"NDY-252","814","affection declaration","0","14"
"NDY-252","815","positive feedback","8","30"
"NDY-252","815","positive feedback","31","79"
"NDY-252","815","positive feedback","122","162"
"NDY-252","816","positive feedback","0","5"
"NDY-252","816","encouragement","6","50"
"NDY-252","817","compliment","8","54"
"NDY-252","818","positive feedback","0","14"
"NDY-252","818","compliment","19","50"
"NDY-252","819","positive feedback","0","23"
"NDY-252","820","positive feedback","0","20"
"NDY-252","820","gratitude","21","43"
"NDY-252","821","positive feedback","0","20"
"NDY-252","823","positive feedback","0","39"
"NDY-252","823","affection declaration","102","145"
"NDY-252","823","positive feedback","146","255"
"NDY-252","823","encouragement","258","276"
"NDY-252","824","positive feedback","0","37"
"NDY-252","825","positive feedback","0","26"
"NDY-252","826","positive feedback","0","17"
"NDY-252","826","gratitude","18","53"
"NDY-252","826","gratitude","54","66"
"NDY-252","827","positive feedback","0","26"
"NDY-252","831","compliment","0","42"
"NDY-252","832","positive feedback","0","52"
"NDY-252","832","compliment","53","97"
"NDY-252","833","positive feedback","0","15"
"NDY-252","833","positive feedback","16","58"
"NDY-252","833","positive feedback","63","107"
"NDY-252","834","compliment","0","12"
"NDY-252","834","compliment","50","70"
"NDY-252","835","positive feedback","0","34"
"NDY-252","835","positive feedback","37","48"
"NDY-252","835","positive feedback","49","90"
"NDY-252","836","positive feedback","47","78"
"NDY-252","836","compliment","146","193"
"NDY-252","836","positive feedback","194","229"
"NDY-252","836","positive feedback","230","270"
"NDY-252","837","positive feedback","0","37"
"NDY-252","838","positive feedback","0","21"
"NDY-252","838","positive feedback","22","94"
"NDY-252","839","positive feedback","0","42"
"NDY-252","839","compliment","43","115"
"NDY-252","839","positive feedback","116","198"
"NDY-252","839","positive feedback","213","214"
"NDY-252","840","gratitude","0","70"
"NDY-252","840","positive feedback","147","188"
"NDY-252","840","gratitude","189","233"
"NDY-252","841","positive feedback","0","44"
"NDY-252","841","encouragement","49","116"
"NDY-252","841","positive feedback","117","185"
"NDY-252","841","gratitude","186","194"
"NDY-252","842","compliment","0","17"
"NDY-252","842","positive feedback","85","139"
"NDY-252","844","positive feedback","0","22"
"NDY-252","845","positive feedback","0","61"
"NDY-252","845","compliment","62","97"
"NDY-252","846","positive feedback","0","37"
"NDY-252","847","positive feedback","0","38"
"NDY-252","847","positive feedback","43","114"
"NDY-252","847","compliment","115","132"
"NDY-252","848","positive feedback","0","24"
"NDY-252","848","compliment","27","69"
"NDY-252","850","positive feedback","0","11"
"NDY-252","850","compliment","14","99"
"NDY-252","851","positive feedback","0","56"
"NDY-252","852","positive feedback","0","22"
"NDY-252","852","positive feedback","23","41"
"NDY-252","853","positive feedback","0","58"
"NDY-252","853","positive feedback","61","103"
"NDY-252","854","affection declaration","0","77"
"NDY-252","854","positive feedback","0","77"
"NDY-252","854","positive feedback","78","89"
"NDY-252","854","encouragement","92","137"
"NDY-252","855","positive feedback","50","142"
"NDY-252","856","positive feedback","0","34"
"NDY-252","857","positive feedback","0","30"
"NDY-252","857","compliment","35","153"
"NDY-252","857","positive feedback","154","219"
"NDY-252","858","compliment","95","133"
"NDY-252","859","positive feedback","0","54"
"NDY-252","860","compliment","10","38"
"NDY-252","860","positive feedback","43","129"
"NDY-252","860","compliment","130","224"
"NDY-252","861","compliment","86","134"
"NDY-252","862","compliment","0","47"
"NDY-252","863","positive feedback","0","43"
"NDY-252","864","positive feedback","0","30"
"NDY-252","867","positive feedback","0","15"
"NDY-252","867","gratitude","16","55"
"NDY-252","867","compliment","130","225"
"NDY-252","867","gratitude","226","242"
"NDY-252","868","positive feedback","0","80"
"NDY-252","868","positive feedback","81","152"
"NDY-252","869","positive feedback","0","39"
"NDY-252","869","compliment","44","107"
"NDY-252","869","positive feedback","110","158"
"NDY-252","869","gratitude","159","202"
"NDY-252","870","compliment","0","66"
"NDY-252","870","encouragement","220","295"
"NDY-252","871","positive feedback","4","24"
"NDY-252","871","positive feedback","25","124"
"NDY-252","872","compliment","0","32"
"NDY-252","873","positive feedback","0","15"
"NDY-252","873","positive feedback","16","128"
"NDY-252","875","positive feedback","14","46"
"NDY-252","875","positive feedback","47","125"
"NDY-252","875","gratitude","126","257"
"NDY-252","876","compliment","0","27"
"NDY-252","877","gratitude","0","19"
"NDY-252","877","positive feedback","22","46"
"NDY-252","878","positive feedback","0","77"
"NDY-252","878","positive feedback","80","203"
"NDY-252","879","positive feedback","0","66"
"NDY-252","880","positive feedback","0","23"
"NDY-252","881","compliment","0","13"
"NDY-252","881","positive feedback","18","35"
"NDY-252","881","positive feedback","36","69"
